from,to,m,km,miles,seconds,minutes,hours
"Burnett County, Wisconsin",Planned Parenthood - Waukesha Health Center,531679,531.679,330.38533060000003,17926,298.76666666666665,4.979444444444445
"Calumet County, Wisconsin",Planned Parenthood - Waukesha Health Center,144193,144.193,89.6015302,6269,104.48333333333333,1.7413888888888889
"Chippewa County, Wisconsin",Planned Parenthood - Waukesha Health Center,409368,409.368,254.3812752,13757,229.28333333333333,3.821388888888889
"Clark County, Wisconsin",Planned Parenthood - Waukesha Health Center,366388,366.388,227.6735032,12742,212.36666666666667,3.5394444444444444
"Columbia County, Wisconsin",Planned Parenthood - Waukesha Health Center,127464,127.464,79.20612960000001,4658,77.63333333333334,1.2938888888888889
"Crawford County, Wisconsin",Planned Parenthood - Waukesha Health Center,238314,238.314,148.0883196,9949,165.81666666666666,2.763611111111111
"Dane County, Wisconsin",Planned Parenthood - Waukesha Health Center,122506,122.506,76.1252284,4728,78.8,1.3133333333333332
"Dodge County, Wisconsin",Planned Parenthood - Waukesha Health Center,88999,88.999,55.3039786,3454,57.56666666666667,0.9594444444444444
"Door County, Wisconsin",Planned Parenthood - Waukesha Health Center,276897,276.897,172.0637958,9585,159.75,2.6625
"Douglas County, Wisconsin",Planned Parenthood - Waukesha Health Center,568108,568.108,353.02231120000005,18883,314.71666666666664,5.245277777777778
"Dunn County, Wisconsin",Planned Parenthood - Waukesha Health Center,412001,412.001,256.0174214,13487,224.78333333333333,3.7463888888888888
"Eau Claire County, Wisconsin",Planned Parenthood - Waukesha Health Center,363375,363.375,225.80122500000002,12163,202.71666666666667,3.3786111111111112
"Florence County, Wisconsin",Planned Parenthood - Waukesha Health Center,389266,389.266,241.8898924,14464,241.06666666666666,4.017777777777778
"Fond du Lac County, Wisconsin",Planned Parenthood - Waukesha Health Center,87379,87.379,54.2973106,4158,69.3,1.155
"Forest County, Wisconsin",Planned Parenthood - Waukesha Health Center,342273,342.273,212.68844220000003,13815,230.25,3.8375
"Grant County, Wisconsin",Planned Parenthood - Waukesha Health Center,226030,226.03,140.45504200000002,8643,144.05,2.4008333333333334
"Green County, Wisconsin",Planned Parenthood - Waukesha Health Center,154423,154.423,95.95845220000001,6347,105.78333333333333,1.7630555555555556
"Green Lake County, Wisconsin",Planned Parenthood - Waukesha Health Center,149221,149.221,92.7259294,6601,110.01666666666667,1.833611111111111
"Iowa County, Wisconsin",Planned Parenthood - Waukesha Health Center,174641,174.641,108.5219174,6401,106.68333333333334,1.7780555555555555
"Iron County, Wisconsin",Planned Parenthood - Waukesha Health Center,499744,499.744,310.5409216,18043,300.71666666666664,5.0119444444444445
"Jackson County, Wisconsin",Planned Parenthood - Waukesha Health Center,295562,295.562,183.6622268,9891,164.85,2.7475
"Jefferson County, Wisconsin",Planned Parenthood - Waukesha Health Center,47416,47.416,29.4643024,2079,34.65,0.5775
"Juneau County, Wisconsin",Planned Parenthood - Waukesha Health Center,211209,211.209,131.24527260000002,7204,120.06666666666666,2.0011111111111113
"Kenosha, Kenosha County, Wisconsin",Planned Parenthood - Waukesha Health Center,83559,83.559,51.923562600000004,3835,63.916666666666664,1.0652777777777778
"Kewaunee, Kewaunee County, Wisconsin",Planned Parenthood - Waukesha Health Center,212813,212.813,132.2419982,7904,131.73333333333332,2.1955555555555555
"La Crosse County, Wisconsin",Planned Parenthood - Waukesha Health Center,301617,301.617,187.4248038,10045,167.41666666666666,2.790277777777778
"Lafayette County, Wisconsin",Planned Parenthood - Waukesha Health Center,194948,194.948,121.1406872,7950,132.5,2.2083333333333335
"Langlade County, Wisconsin",Planned Parenthood - Waukesha Health Center,283320,283.32,176.055048,11566,192.76666666666668,3.2127777777777777
"Lincoln County, Wisconsin",Planned Parenthood - Waukesha Health Center,369266,369.266,229.4618924,12386,206.43333333333334,3.4405555555555556
"Manitowoc, Manitowoc County, Wisconsin",Planned Parenthood - Waukesha Health Center,157161,157.161,97.65984540000001,5916,98.6,1.6433333333333333
"Marathon County, Wisconsin",Planned Parenthood - Waukesha Health Center,309065,309.065,192.05299100000002,10523,175.38333333333333,2.9230555555555555
"Marinette County, Wisconsin",Planned Parenthood - Waukesha Health Center,316577,316.577,196.7209478,11280,188,3.1333333333333333
"Marquette County, Wisconsin",Planned Parenthood - Waukesha Health Center,199611,199.611,124.0382754,6874,114.56666666666666,1.9094444444444445
"Menominee County, Wisconsin",Planned Parenthood - Waukesha Health Center,241520,241.52,150.08052800000002,9737,162.28333333333333,2.7047222222222222
"Milwaukee County, Wisconsin",Planned Parenthood - Waukesha Health Center,31476,31.476,19.5591864,1594,26.566666666666666,0.44277777777777777
"Monroe County, Wisconsin",Planned Parenthood - Waukesha Health Center,267853,267.853,166.4438542,9185,153.08333333333334,2.551388888888889
"Oconto County, Wisconsin",Planned Parenthood - Waukesha Health Center,254697,254.697,158.2687158,8766,146.1,2.435
"Oneida County, Wisconsin",Planned Parenthood - Waukesha Health Center,410133,410.133,254.8566462,13597,226.61666666666667,3.7769444444444447
"Outagamie County, Wisconsin",Planned Parenthood - Waukesha Health Center,181756,181.756,112.94317840000001,7120,118.66666666666667,1.9777777777777779
"Port Washington, Ozaukee County, Wisconsin",Planned Parenthood - Waukesha Health Center,70548,70.548,43.8385272,3021,50.35,0.8391666666666666
"Pepin County, Wisconsin",Planned Parenthood - Waukesha Health Center,404520,404.52,251.368728,14100,235,3.9166666666666665
"Pierce County, Wisconsin",Planned Parenthood - Waukesha Health Center,471637,471.637,293.07523180000004,15583,259.71666666666664,4.328611111111111
"Polk County, Wisconsin",Planned Parenthood - Waukesha Health Center,495053,495.053,307.6259342,16759,279.31666666666666,4.655277777777778
"Portage County, Wisconsin",Planned Parenthood - Waukesha Health Center,225907,225.907,140.37860980000002,8473,141.21666666666667,2.3536111111111113
"Price County, Wisconsin",Planned Parenthood - Waukesha Health Center,458377,458.377,284.8354678,15830,263.8333333333333,4.397222222222222
"Racine, Racine County, Wisconsin",Planned Parenthood - Waukesha Health Center,69287,69.287,43.0549418,3557,59.28333333333333,0.9880555555555556
"Richland County, Wisconsin",Planned Parenthood - Waukesha Health Center,211693,211.693,131.54603020000002,8684,144.73333333333332,2.4122222222222223
"Rock County, Wisconsin",Planned Parenthood - Waukesha Health Center,109040,109.04,67.757456,4242,70.7,1.1783333333333332
"Rusk County, Wisconsin",Planned Parenthood - Waukesha Health Center,452266,452.266,281.03809240000004,16102,268.3666666666667,4.472777777777778
"St. Croix County, Wisconsin",Planned Parenthood - Waukesha Health Center,459019,459.019,285.2344066,15189,253.15,4.219166666666666
"Sauk County, Wisconsin",Planned Parenthood - Waukesha Health Center,194960,194.96,121.148144,6910,115.16666666666667,1.9194444444444445
"Sawyer County, Wisconsin",Planned Parenthood - Waukesha Health Center,488664,488.664,303.6558096,17574,292.9,4.881666666666667
"Shawano County, Wisconsin",Planned Parenthood - Waukesha Health Center,220756,220.756,137.1777784,8899,148.31666666666666,2.4719444444444445
"Sheboygan, Sheboygan County, Wisconsin",Planned Parenthood - Waukesha Health Center,121248,121.248,75.3435072,4644,77.4,1.29
"Taylor County, Wisconsin",Planned Parenthood - Waukesha Health Center,413655,413.655,257.04521700000004,14065,234.41666666666666,3.9069444444444446
"Trempealeau County, Wisconsin",Planned Parenthood - Waukesha Health Center,346168,346.168,215.1087952,11923,198.71666666666667,3.3119444444444444
"Vernon County, Wisconsin",Planned Parenthood - Waukesha Health Center,252684,252.684,157.0178376,10590,176.5,2.941666666666667
"Vilas County, Wisconsin",Planned Parenthood - Waukesha Health Center,453476,453.476,281.78998640000003,15715,261.9166666666667,4.365277777777778
"Walworth County, Wisconsin",Planned Parenthood - Waukesha Health Center,59448,59.448,36.9409872,2645,44.083333333333336,0.7347222222222223
"Washburn County, Wisconsin",Planned Parenthood - Waukesha Health Center,517300,517.3,321.45022,16972,282.8666666666667,4.714444444444444
"Washington County, Wisconsin",Planned Parenthood - Waukesha Health Center,47182,47.182,29.318894800000002,2804,46.733333333333334,0.7788888888888889
"Waukesha County, Wisconsin",Planned Parenthood - Waukesha Health Center,8556,8.556,5.3166984,795,13.25,0.22083333333333333
"Waupaca County, Wisconsin",Planned Parenthood - Waukesha Health Center,201001,201.001,124.90202140000001,7918,131.96666666666667,2.1994444444444445
"Waushara County, Wisconsin",Planned Parenthood - Waukesha Health Center,186440,186.44,115.85381600000001,7982,133.03333333333333,2.2172222222222224
"Winnebago County, Wisconsin",Planned Parenthood - Waukesha Health Center,133657,133.657,83.0544598,5581,93.01666666666667,1.5502777777777779
"Wood County, Wisconsin",Planned Parenthood - Waukesha Health Center,286571,286.571,178.0752194,10378,172.96666666666667,2.8827777777777777
"Adams County, Wisconsin",Planned Parenthood - Madison South Health Center,149299,149.299,92.77439860000001,5183,86.38333333333334,1.4397222222222221
"Ashland, Ashland County, Wisconsin",Planned Parenthood - Madison South Health Center,495708,495.708,308.0329512,17905,298.4166666666667,4.973611111111111
"Barron County, Wisconsin",Planned Parenthood - Madison South Health Center,377446,377.446,234.54494440000002,12372,206.2,3.4366666666666665
"Bayfield County, Wisconsin",Planned Parenthood - Madison South Health Center,526587,526.587,327.2211618,19558,325.96666666666664,5.432777777777778
"Brown County, Wisconsin",Planned Parenthood - Madison South Health Center,237359,237.359,147.4948826,8480,141.33333333333334,2.3555555555555556
"Buffalo County, Wisconsin",Planned Parenthood - Madison South Health Center,314471,314.471,195.41227940000002,11205,186.75,3.1125
"Burnett County, Wisconsin",Planned Parenthood - Madison South Health Center,456392,456.392,283.6019888,15490,258.1666666666667,4.302777777777778
"Calumet County, Wisconsin",Planned Parenthood - Madison South Health Center,181543,181.543,112.81082020000001,6792,113.2,1.8866666666666667
"Chippewa County, Wisconsin",Planned Parenthood - Madison South Health Center,334080,334.08,207.59731200000002,11321,188.68333333333334,3.144722222222222
"Clark County, Wisconsin",Planned Parenthood - Madison South Health Center,291100,291.1,180.88954,10305,171.75,2.8625
"Columbia County, Wisconsin",Planned Parenthood - Madison South Health Center,52177,52.177,32.4227878,2221,37.016666666666666,0.6169444444444444
"Crawford County, Wisconsin",Planned Parenthood - Madison South Health Center,138674,138.674,86.1720236,6568,109.46666666666667,1.8244444444444445
"Dane County, Wisconsin",Planned Parenthood - Madison South Health Center,15259,15.259,9.4819426,1182,19.7,0.3283333333333333
"Dodge County, Wisconsin",Planned Parenthood - Madison South Health Center,83885,83.885,52.126139,3308,55.13333333333333,0.9188888888888889
"Door County, Wisconsin",Planned Parenthood - Madison South Health Center,304244,304.244,189.05722160000002,10655,177.58333333333334,2.959722222222222
"Douglas County, Wisconsin",Planned Parenthood - Madison South Health Center,492821,492.821,306.23896940000003,16446,274.1,4.568333333333333
"Dunn County, Wisconsin",Planned Parenthood - Madison South Health Center,336714,336.714,209.2340796,11051,184.18333333333334,3.069722222222222
"Eau Claire County, Wisconsin",Planned Parenthood - Madison South Health Center,288087,288.087,179.0172618,9726,162.1,2.7016666666666667
"Florence County, Wisconsin",Planned Parenthood - Madison South Health Center,399025,399.025,247.954135,14980,249.66666666666666,4.161111111111111
"Fond du Lac County, Wisconsin",Planned Parenthood - Madison South Health Center,147943,147.943,91.9317802,5449,90.81666666666666,1.513611111111111
"Forest County, Wisconsin",Planned Parenthood - Madison South Health Center,344977,344.977,214.3687078,13267,221.11666666666667,3.685277777777778
"Grant County, Wisconsin",Planned Parenthood - Madison South Health Center,118783,118.783,73.8117562,5096,84.93333333333334,1.4155555555555555
"Green County, Wisconsin",Planned Parenthood - Madison South Health Center,72428,72.428,45.006759200000005,3280,54.666666666666664,0.9111111111111111
"Green Lake County, Wisconsin",Planned Parenthood - Madison South Health Center,124102,124.102,77.1169828,5180,86.33333333333333,1.4388888888888889
"Iowa County, Wisconsin",Planned Parenthood - Madison South Health Center,67394,67.394,41.878631600000006,2855,47.583333333333336,0.7930555555555555
"Iron County, Wisconsin",Planned Parenthood - Madison South Health Center,424456,424.456,263.75695840000003,15607,260.1166666666667,4.335277777777778
"Jackson County, Wisconsin",Planned Parenthood - Madison South Health Center,220274,220.274,136.8782636,7455,124.25,2.0708333333333333
"Jefferson County, Wisconsin",Planned Parenthood - Madison South Health Center,68110,68.11,42.323554,2615,43.583333333333336,0.7263888888888889
"Juneau County, Wisconsin",Planned Parenthood - Madison South Health Center,135922,135.922,84.4619308,4768,79.46666666666667,1.3244444444444445
"Kenosha, Kenosha County, Wisconsin",Planned Parenthood - Madison South Health Center,187782,187.782,116.6877348,6896,114.93333333333334,1.9155555555555555
"Kewaunee, Kewaunee County, Wisconsin",Planned Parenthood - Madison South Health Center,271653,271.653,168.8051742,9838,163.96666666666667,2.7327777777777778
"La Crosse County, Wisconsin",Planned Parenthood - Madison South Health Center,226329,226.329,140.64084060000002,7609,126.81666666666666,2.113611111111111
"Lafayette County, Wisconsin",Planned Parenthood - Madison South Health Center,93942,93.942,58.3755588,4569,76.15,1.2691666666666668
"Langlade County, Wisconsin",Planned Parenthood - Madison South Health Center,290789,290.789,180.6962846,10646,177.43333333333334,2.957222222222222
"Lincoln County, Wisconsin",Planned Parenthood - Madison South Health Center,293978,293.978,182.67792920000002,9949,165.81666666666666,2.763611111111111
"Manitowoc, Manitowoc County, Wisconsin",Planned Parenthood - Madison South Health Center,227672,227.672,141.4753808,8363,139.38333333333333,2.3230555555555554
"Marathon County, Wisconsin",Planned Parenthood - Madison South Health Center,233778,233.778,145.2696492,8087,134.78333333333333,2.2463888888888888
"Marinette County, Wisconsin",Planned Parenthood - Madison South Health Center,326335,326.335,202.784569,11796,196.6,3.276666666666667
"Marquette County, Wisconsin",Planned Parenthood - Madison South Health Center,124324,124.324,77.2549336,4437,73.95,1.2325
"Menominee County, Wisconsin",Planned Parenthood - Madison South Health Center,262668,262.668,163.2218952,10108,168.46666666666667,2.807777777777778
"Milwaukee County, Wisconsin",Planned Parenthood - Madison South Health Center,132252,132.252,82.1813928,4632,77.2,1.2866666666666666
"Monroe County, Wisconsin",Planned Parenthood - Madison South Health Center,192565,192.565,119.659891,6749,112.48333333333333,1.8747222222222222
"Oconto County, Wisconsin",Planned Parenthood - Madison South Health Center,264456,264.456,164.3329584,9282,154.7,2.578333333333333
"Oneida County, Wisconsin",Planned Parenthood - Madison South Health Center,334845,334.845,208.072683,11160,186,3.1
"Outagamie County, Wisconsin",Planned Parenthood - Madison South Health Center,202904,202.904,126.08454560000001,7491,124.85,2.0808333333333335
"Port Washington, Ozaukee County, Wisconsin",Planned Parenthood - Madison South Health Center,171324,171.324,106.46073360000001,6058,100.96666666666667,1.6827777777777777
"Pepin County, Wisconsin",Planned Parenthood - Madison South Health Center,329232,329.232,204.58476480000002,11663,194.38333333333333,3.2397222222222224
"Pierce County, Wisconsin",Planned Parenthood - Madison South Health Center,396350,396.35,246.29189000000002,13147,219.11666666666667,3.6519444444444447
"Polk County, Wisconsin",Planned Parenthood - Madison South Health Center,419765,419.765,260.841971,14323,238.71666666666667,3.9786111111111113
"Portage County, Wisconsin",Planned Parenthood - Madison South Health Center,183220,183.22,113.852908,6321,105.35,1.7558333333333334
"Price County, Wisconsin",Planned Parenthood - Madison South Health Center,383089,383.089,238.05150460000002,13393,223.21666666666667,3.7202777777777776
"Racine, Racine County, Wisconsin",Planned Parenthood - Madison South Health Center,173510,173.51,107.819114,6619,110.31666666666666,1.8386111111111112
"Richland County, Wisconsin",Planned Parenthood - Madison South Health Center,112053,112.053,69.6297342,5303,88.38333333333334,1.4730555555555556
"Rock County, Wisconsin",Planned Parenthood - Madison South Health Center,72122,72.122,44.8166108,2868,47.8,0.7966666666666666
"Rusk County, Wisconsin",Planned Parenthood - Madison South Health Center,376978,376.978,234.25412920000002,13665,227.75,3.7958333333333334
"St. Croix County, Wisconsin",Planned Parenthood - Madison South Health Center,383732,383.732,238.4510648,12753,212.55,3.5425
"Sauk County, Wisconsin",Planned Parenthood - Madison South Health Center,75006,75.006,46.608728400000004,3838,63.96666666666667,1.066111111111111
"Sawyer County, Wisconsin",Planned Parenthood - Madison South Health Center,413377,413.377,256.87246780000004,15138,252.3,4.205
"Shawano County, Wisconsin",Planned Parenthood - Madison South Health Center,241904,241.904,150.3191456,9270,154.5,2.575
"Sheboygan, Sheboygan County, Wisconsin",Planned Parenthood - Madison South Health Center,191323,191.323,118.88811220000001,7049,117.48333333333333,1.9580555555555557
"Taylor County, Wisconsin",Planned Parenthood - Madison South Health Center,338368,338.368,210.26187520000002,11628,193.8,3.23
"Trempealeau County, Wisconsin",Planned Parenthood - Madison South Health Center,270880,270.88,168.32483200000001,9487,158.11666666666667,2.6352777777777776
"Vernon County, Wisconsin",Planned Parenthood - Madison South Health Center,153044,153.044,95.1015416,7210,120.16666666666667,2.0027777777777778
"Vilas County, Wisconsin",Planned Parenthood - Madison South Health Center,378188,378.188,235.00602320000002,13278,221.3,3.6883333333333335
"Walworth County, Wisconsin",Planned Parenthood - Madison South Health Center,105494,105.494,65.5539716,4209,70.15,1.1691666666666667
"Washburn County, Wisconsin",Planned Parenthood - Madison South Health Center,442013,442.013,274.66687820000004,14535,242.25,4.0375
"Washington County, Wisconsin",Planned Parenthood - Madison South Health Center,129591,129.591,80.5278474,5402,90.03333333333333,1.5005555555555556
"Waukesha County, Wisconsin",Planned Parenthood - Madison South Health Center,106983,106.983,66.4792362,3868,64.46666666666667,1.0744444444444445
"Waupaca County, Wisconsin",Planned Parenthood - Madison South Health Center,212670,212.67,132.153138,7937,132.28333333333333,2.2047222222222222
"Waushara County, Wisconsin",Planned Parenthood - Madison South Health Center,162340,162.34,100.87807600000001,6026,100.43333333333334,1.673888888888889
"Winnebago County, Wisconsin",Planned Parenthood - Madison South Health Center,147579,147.579,91.70559060000001,5739,95.65,1.5941666666666667
"Wood County, Wisconsin",Planned Parenthood - Madison South Health Center,211284,211.284,131.29187760000002,7941,132.35,2.2058333333333335
"Adams County, Wisconsin",Planned Parenthood - Kenosha Health Center,304084,304.084,188.95779760000002,10531,175.51666666666668,2.9252777777777776
"Ashland, Ashland County, Wisconsin",Planned Parenthood - Kenosha Health Center,615916,615.916,382.7302024,22507,375.1166666666667,6.251944444444445
"Barron County, Wisconsin",Planned Parenthood - Kenosha Health Center,532231,532.231,330.72834340000003,17720,295.3333333333333,4.9222222222222225
"Bayfield County, Wisconsin",Planned Parenthood - Kenosha Health Center,646795,646.795,401.91841300000004,24161,402.68333333333334,6.711388888888889
"Brown County, Wisconsin",Planned Parenthood - Kenosha Health Center,235461,235.461,146.31546540000002,8384,139.73333333333332,2.328888888888889
"Buffalo County, Wisconsin",Planned Parenthood - Kenosha Health Center,469257,469.257,291.5962998,16553,275.8833333333333,4.598055555555556
"Burnett County, Wisconsin",Planned Parenthood - Kenosha Health Center,611177,611.177,379.7853878,20838,347.3,5.788333333333333
"Calumet County, Wisconsin",Planned Parenthood - Kenosha Health Center,215354,215.354,133.8209756,8315,138.58333333333334,2.3097222222222222
"Chippewa County, Wisconsin",Planned Parenthood - Kenosha Health Center,488865,488.865,303.780711,16669,277.81666666666666,4.630277777777778
"Clark County, Wisconsin",Planned Parenthood - Kenosha Health Center,430687,430.687,267.6289018,15650,260.8333333333333,4.347222222222222
"Columbia County, Wisconsin",Planned Parenthood - Kenosha Health Center,206962,206.962,128.60618680000002,7569,126.15,2.1025
"Crawford County, Wisconsin",Planned Parenthood - Kenosha Health Center,317812,317.812,197.4883768,12860,214.33333333333334,3.5722222222222224
"Dane County, Wisconsin",Planned Parenthood - Kenosha Health Center,173212,173.212,107.6339368,7583,126.38333333333334,2.106388888888889
"Dodge County, Wisconsin",Planned Parenthood - Kenosha Health Center,157462,157.462,97.84688680000001,6436,107.26666666666667,1.7877777777777777
"Door County, Wisconsin",Planned Parenthood - Kenosha Health Center,309951,309.951,192.60355140000001,10833,180.55,3.0091666666666668
"Douglas County, Wisconsin",Planned Parenthood - Kenosha Health Center,647606,647.606,402.42236840000004,21794,363.23333333333335,6.053888888888889
"Dunn County, Wisconsin",Planned Parenthood - Kenosha Health Center,491499,491.499,305.41747860000004,16399,273.31666666666666,4.5552777777777775
"Eau Claire County, Wisconsin",Planned Parenthood - Kenosha Health Center,442873,442.873,275.20128220000004,15074,251.23333333333332,4.187222222222222
"Florence County, Wisconsin",Planned Parenthood - Kenosha Health Center,422320,422.32,262.429648,15713,261.8833333333333,4.364722222222222
"Fond du Lac County, Wisconsin",Planned Parenthood - Kenosha Health Center,152917,152.917,95.0226238,6114,101.9,1.6983333333333333
"Forest County, Wisconsin",Planned Parenthood - Kenosha Health Center,429283,429.283,266.7564562,15576,259.6,4.326666666666667
"Grant County, Wisconsin",Planned Parenthood - Kenosha Health Center,276737,276.737,171.9643718,11498,191.63333333333333,3.193888888888889
"Green County, Wisconsin",Planned Parenthood - Kenosha Health Center,165624,165.624,102.9187536,7107,118.45,1.9741666666666666
"Green Lake County, Wisconsin",Planned Parenthood - Kenosha Health Center,220382,220.382,136.9453748,8646,144.1,2.401666666666667
"Iowa County, Wisconsin",Planned Parenthood - Kenosha Health Center,225347,225.347,140.0306258,9256,154.26666666666668,2.571111111111111
"Iron County, Wisconsin",Planned Parenthood - Kenosha Health Center,544664,544.664,338.4542096,20210,336.8333333333333,5.613888888888889
"Jackson County, Wisconsin",Planned Parenthood - Kenosha Health Center,375059,375.059,233.0616626,12803,213.38333333333333,3.556388888888889
"Jefferson County, Wisconsin",Planned Parenthood - Kenosha Health Center,126914,126.914,78.8643596,4991,83.18333333333334,1.386388888888889
"Juneau County, Wisconsin",Planned Parenthood - Kenosha Health Center,290707,290.707,180.6453298,10116,168.6,2.81
"Kenosha, Kenosha County, Wisconsin",Planned Parenthood - Kenosha Health Center,3722,3.722,2.3128508,385,6.416666666666667,0.10694444444444444
"Kewaunee, Kewaunee County, Wisconsin",Planned Parenthood - Kenosha Health Center,245867,245.867,152.78175380000002,9152,152.53333333333333,2.542222222222222
"La Crosse County, Wisconsin",Planned Parenthood - Kenosha Health Center,381115,381.115,236.82486100000003,12957,215.95,3.5991666666666666
"Lafayette County, Wisconsin",Planned Parenthood - Kenosha Health Center,206149,206.149,128.1009886,8709,145.15,2.4191666666666665
"Langlade County, Wisconsin",Planned Parenthood - Kenosha Health Center,354481,354.481,220.2744934,13612,226.86666666666667,3.781111111111111
"Lincoln County, Wisconsin",Planned Parenthood - Kenosha Health Center,414186,414.186,257.37518040000003,14552,242.53333333333333,4.042222222222223
"Manitowoc, Manitowoc County, Wisconsin",Planned Parenthood - Kenosha Health Center,190215,190.215,118.199601,7165,119.41666666666667,1.9902777777777778
"Marathon County, Wisconsin",Planned Parenthood - Kenosha Health Center,353986,353.986,219.96690040000001,12690,211.5,3.525
"Marinette County, Wisconsin",Planned Parenthood - Kenosha Health Center,349631,349.631,217.2607034,12528,208.8,3.48
"Marquette County, Wisconsin",Planned Parenthood - Kenosha Health Center,247268,247.268,153.6523352,9765,162.75,2.7125
"Menominee County, Wisconsin",Planned Parenthood - Kenosha Health Center,320732,320.732,199.3028648,11452,190.86666666666667,3.181111111111111
"Milwaukee County, Wisconsin",Planned Parenthood - Kenosha Health Center,64178,64.178,39.8802092,2836,47.266666666666666,0.7877777777777778
"Monroe County, Wisconsin",Planned Parenthood - Kenosha Health Center,347351,347.351,215.84391140000002,12097,201.61666666666667,3.3602777777777777
"Oconto County, Wisconsin",Planned Parenthood - Kenosha Health Center,287752,287.752,178.8090928,10014,166.9,2.7816666666666667
"Oneida County, Wisconsin",Planned Parenthood - Kenosha Health Center,455053,455.053,282.7699342,15763,262.71666666666664,4.378611111111111
"Outagamie County, Wisconsin",Planned Parenthood - Kenosha Health Center,252917,252.917,157.1626238,9166,152.76666666666668,2.546111111111111
"Port Washington, Ozaukee County, Wisconsin",Planned Parenthood - Kenosha Health Center,103602,103.602,64.37828280000001,4269,71.15,1.1858333333333333
"Pepin County, Wisconsin",Planned Parenthood - Kenosha Health Center,484018,484.018,300.7687852,17011,283.51666666666665,4.7252777777777775
"Pierce County, Wisconsin",Planned Parenthood - Kenosha Health Center,551135,551.135,342.47528900000003,18495,308.25,5.1375
"Polk County, Wisconsin",Planned Parenthood - Kenosha Health Center,574551,574.551,357.0259914,19671,327.85,5.464166666666666
"Portage County, Wisconsin",Planned Parenthood - Kenosha Health Center,297069,297.069,184.5986766,10519,175.31666666666666,2.9219444444444442
"Price County, Wisconsin",Planned Parenthood - Kenosha Health Center,503297,503.297,312.7487558,17996,299.93333333333334,4.998888888888889
"Racine, Racine County, Wisconsin",Planned Parenthood - Kenosha Health Center,21246,21.246,13.2022644,1510,25.166666666666668,0.41944444444444445
"Richland County, Wisconsin",Planned Parenthood - Kenosha Health Center,291191,291.191,180.9460874,11595,193.25,3.220833333333333
"Rock County, Wisconsin",Planned Parenthood - Kenosha Health Center,120241,120.241,74.71775740000001,5002,83.36666666666666,1.3894444444444445
"Rusk County, Wisconsin",Planned Parenthood - Kenosha Health Center,531763,531.763,330.43752820000003,19013,316.8833333333333,5.2813888888888885
"St. Croix County, Wisconsin",Planned Parenthood - Kenosha Health Center,538517,538.517,334.6344638,18101,301.68333333333334,5.0280555555555555
"Sauk County, Wisconsin",Planned Parenthood - Kenosha Health Center,274458,274.458,170.54820120000002,9821,163.68333333333334,2.7280555555555557
"Sawyer County, Wisconsin",Planned Parenthood - Kenosha Health Center,568162,568.162,353.05586680000005,20486,341.43333333333334,5.690555555555555
"Shawano County, Wisconsin",Planned Parenthood - Kenosha Health Center,315915,315.915,196.309581,10940,182.33333333333334,3.0388888888888888
"Sheboygan, Sheboygan County, Wisconsin",Planned Parenthood - Kenosha Health Center,154302,154.302,95.88326280000001,5892,98.2,1.6366666666666667
"Taylor County, Wisconsin",Planned Parenthood - Kenosha Health Center,458575,458.575,284.958505,16231,270.51666666666665,4.508611111111111
"Trempealeau County, Wisconsin",Planned Parenthood - Kenosha Health Center,425666,425.666,264.5088524,14835,247.25,4.120833333333334
"Vernon County, Wisconsin",Planned Parenthood - Kenosha Health Center,332182,332.182,206.4178948,13502,225.03333333333333,3.7505555555555556
"Vilas County, Wisconsin",Planned Parenthood - Kenosha Health Center,498396,498.396,309.7032744,17881,298.01666666666665,4.966944444444445
"Walworth County, Wisconsin",Planned Parenthood - Kenosha Health Center,62127,62.127,38.6057178,3297,54.95,0.9158333333333334
"Washburn County, Wisconsin",Planned Parenthood - Kenosha Health Center,596798,596.798,370.8502772,19883,331.3833333333333,5.523055555555556
"Washington County, Wisconsin",Planned Parenthood - Kenosha Health Center,120281,120.281,74.74261340000001,4834,80.56666666666666,1.3427777777777778
"Waukesha County, Wisconsin",Planned Parenthood - Kenosha Health Center,96277,96.277,59.8265278,4093,68.21666666666667,1.1369444444444445
"Waupaca County, Wisconsin",Planned Parenthood - Kenosha Health Center,272163,272.163,169.1220882,9963,166.05,2.7675
"Waushara County, Wisconsin",Planned Parenthood - Kenosha Health Center,257601,257.601,160.0732614,10027,167.11666666666667,2.785277777777778
"Winnebago County, Wisconsin",Planned Parenthood - Kenosha Health Center,204819,204.819,127.2745266,7627,127.11666666666666,2.118611111111111
"Wood County, Wisconsin",Planned Parenthood - Kenosha Health Center,350650,350.65,217.89391,13027,217.11666666666667,3.618611111111111
"Adams County, Wisconsin",Planned Parenthood - Milwaukee-Lincoln Plaza Health Center,239070,239.07,148.558098,8031,133.85,2.2308333333333334
"Ashland, Ashland County, Wisconsin",Planned Parenthood - Milwaukee-Lincoln Plaza Health Center,551987,551.987,343.0047218,19964,332.73333333333335,5.545555555555556
"Barron County, Wisconsin",Planned Parenthood - Milwaukee-Lincoln Plaza Health Center,467216,467.216,290.3280224,15221,253.68333333333334,4.228055555555556
"Bayfield County, Wisconsin",Planned Parenthood - Milwaukee-Lincoln Plaza Health Center,582866,582.866,362.1929324,21617,360.28333333333336,6.004722222222222
